model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.019720940882176723,0.0981560471144652,0.2238514173998045,0.09001956947162426,0.10654936461388073
GPT-4o,0.007409223911579342,0.07726174673245793,0.19628339140534262,0.07674418604651162,0.1254355400696864
Gemini,0.008385047010027333,0.07946947566057902,0.20348510399100617,0.0742824985931345,0.11129848229342326
Grok,0.01693398631325729,0.09986706593175074,0.28361344537815125,0.11041009463722398,0.12710084033613445
Claude,0.016076655502434443,0.09859557152124165,0.25303454715219426,0.08971962616822429,0.10457516339869283
