model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01671780873167197,0.09098917070739301,0.22248335291813554,0.06193649549196394,0.08773991382687035
GPT-4o,0.0011799024634794107,0.053193808520123356,0.17785843920145192,0.04359673024523161,0.07531760435571687
Gemini,0.0034304852297137507,0.06604138348525443,0.18441558441558442,0.04332755632582322,0.070995670995671
Grok,0.004951703755005719,0.0728835319361611,0.19363279546445702,0.06547359231776517,0.08286088094199738
Claude,0.019476583603227075,0.09777720053104841,0.26583668985719516,0.08501282521069989,0.08934456243134382
