model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.013566180647667217,0.09875249660559497,0.22950819672131145,0.08766968325791855,0.10175240248728094
GPT-4o,0.0036341813415935076,0.06697038365453102,0.20030534351145038,0.07516040329972502,0.10503816793893128
Gemini,0.00010877845475083288,0.039138988979049986,0.1137123745819398,0.040829986613119144,0.057525083612040125
Grok,0.009612735081104282,0.09109582434850247,0.24854819976771197,0.09877977919814063,0.10569105691056911
Claude,0.012052734180580865,0.0888214711552391,0.2252405206564799,0.08437146092865233,0.10469722693831353
