model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01735872234869559,0.11185243839541707,0.3302911777488049,0.10700304480208787,0.14515428074750109
GPT-4o,0.006093167176423376,0.07910467084588998,0.30109670987038883,0.0998003992015968,0.16151545363908273
Gemini,0.00057372788235653,0.05558249250759435,0.19195402298850572,0.07019562715765247,0.09080459770114943
Grok,0.010863892278990024,0.09924450796782641,0.3639865190178142,0.1291566265060241,0.16658642272508428
Claude,0.01742534803555574,0.10428099027991768,0.33950883239982765,0.12074169900819318,0.14304179233089184
