vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.20918367346938765,3.034178610804851,0.0337899856608571,-0.01,0.7
1,ICC2,-0.07300884955752213,0.37578814627994944,0.8593047505533953,-0.12,0.18
2,ICC2,0.22619047619047622,4.50485436893204,0.006517655640466785,0.02,0.7
