model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.015104084813077087,0.10720491032369259,0.2855072463768116,0.10297316896301668,0.12536231884057972
GPT-4o,0.008027716673450801,0.08438919513652737,0.26820809248554917,0.09795603548013883,0.13333333333333333
Gemini,0.00019565089900805898,0.046979379250878146,0.15200000000000002,0.05604982206405694,0.08355555555555556
Grok,0.009108790018196087,0.10398094865860623,0.28294573643410853,0.10705973622963537,0.1317829457364341
Claude,0.013150899321995323,0.09544668101060484,0.24891461649782923,0.08979000724112962,0.12156295224312592
