model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.018222649178385723,0.09373736415496141,0.18634030793525466,0.06874753062030818,0.10817212791156731
GPT-4o,0.010810654533152868,0.07312920056009173,0.17708770457406628,0.062158756824863506,0.11330255979857323
Gemini,0.006479658604173758,0.06400638748262592,0.15658982166159202,0.05137135393992163,0.09482383645063071
Grok,0.014669438747453594,0.09521590928633808,0.22130128470783256,0.08212360016590627,0.1135515955242437
Claude,0.018137909009422342,0.08709605791532633,0.18594104308390022,0.0642965204236006,0.10506424792139078
