model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02378719906800788,0.09223174318068995,0.19322936477748193,0.06699657403882757,0.08596424496006086
GPT-4o,0.001047373044892599,0.04059584886455126,0.12517131110095936,0.04663923182441701,0.08497030607583372
Gemini,0.003040426852719988,0.052907368923598694,0.12246696035242291,0.04497354497354497,0.07929515418502202
Grok,0.009432872981256047,0.08215856179691582,0.19204737732656513,0.06689246401354783,0.08121827411167512
Claude,0.019204766011383653,0.08247438853481663,0.15967918337586584,0.0488872674206494,0.06562158220925994
