vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.21535893155258734,5.1082802547770525,0.003529439145657415,0.02,0.69
1,ICC2,0.16342412451361846,5.999999999999978,0.0015115410741824264,0.01,0.61
2,ICC2,0.09604519774011289,2.666666666666662,0.05279663098021275,-0.02,0.51
