model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03450545457958686,0.13948619537280296,0.14845024469820553,0.05228758169934641,0.06688417618270799
GPT-4o,0.03326483221737365,0.08272251352704402,0.1440677966101695,0.06369426751592357,0.08262711864406778
Gemini,0.03952670029667097,0.12459706625446632,0.17821782178217818,0.057331863285556776,0.0858085808580858
Grok,0.04809899777439226,0.16185492222485337,0.21574344023323613,0.08763388510223952,0.09718172983479108
Claude,0.04786449659319216,0.1579882472966582,0.18060200668896323,0.07035175879396983,0.06856187290969899
