vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.03240740740740728,1.977653631284911,0.12608631875818688,-0.02,0.29
1,ICC2,0.11589895988112908,2.7256637168141555,0.04910124171840479,-0.02,0.56
2,ICC2,0.008792965627498013,1.064629847238543,0.4089459850301644,-0.1,0.44
