model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.020303638217618204,0.10368631526079668,0.20775193798449615,0.08456167571761056,0.11007751937984497
GPT-4o,0.008588556076416983,0.069230813471971,0.18065615679590966,0.062260127931769715,0.11333617383894334
Gemini,0.01081112752495475,0.07762465806577876,0.17494692144373672,0.052698682532936685,0.09256900212314226
Grok,0.011626293195279525,0.08505112255626227,0.2161933022467147,0.07127704709376326,0.11784654514624841
Claude,0.02288863340239961,0.09916426037132113,0.1879049676025918,0.05907780979827089,0.10223182145428365
