vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.0688073394495416,2.7772511848341384,0.04609565342721842,-0.01,0.42
1,ICC2,0.04936014625228533,2.8243243243243383,0.04352408068366076,-0.01,0.33
2,ICC2,0.026013309134906147,1.5702917771883258,0.213842637829649,-0.02,0.29
