vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.3735224586288416,4.761904761904763,0.004998310976827813,0.07,0.82
1,ICC2,0.2341356673960611,2.636085626911313,0.05482767905774184,-0.03,0.74
2,ICC2,0.02951699463327374,1.2590266875981166,0.3197773498903055,-0.08,0.45
