model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01899365488815216,0.10156532559094712,0.23541383989145181,0.09232858112695179,0.12143826322930801
GPT-4o,0.012140994039484203,0.07587311726794452,0.2187163858013625,0.08611410118406888,0.12405880243814989
Gemini,0.0010485433848895554,0.04768500233639851,0.12955465587044535,0.05024311183144247,0.07611336032388664
Grok,0.012115906324308203,0.09571064993481156,0.2510948905109489,0.09934258582907234,0.1313868613138686
Claude,0.016948284081041782,0.09224353280251467,0.23819163292847506,0.0898041863605672,0.12078272604588393
