vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.2194928684627577,3.434094903339195,0.021125436636023454,0.0,0.71
1,ICC2,0.19819819819819823,3.835051546391755,0.013415657883861107,0.01,0.67
2,ICC2,0.07324364723467855,2.560509554140125,0.06021198028521299,-0.02,0.44
