model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.018902782634405233,0.11667791080727581,0.2959671907040328,0.12448700410396717,0.12235133287764868
GPT-4o,0.007219567112609394,0.07975539442797534,0.23516402506450423,0.08631501291036518,0.12679690379653522
Gemini,0.0003327495657191046,0.04935987081001698,0.1491411813992459,0.05115303983228511,0.07038123167155425
Grok,0.007682610090236808,0.08923838545030441,0.279466271312083,0.09421364985163204,0.12453669384729428
Claude,0.01781214282652321,0.09882428203690019,0.2829331602855289,0.10129870129870129,0.11875405580791693
