model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.0371786306113027,0.1701980065661224,0.34620886981402005,0.13896848137535817,0.18741058655221748
GPT-4o,0.024032290015219872,0.1402419995828651,0.35324675324675325,0.11621856027753687,0.2251082251082251
Gemini,0.031673343214226574,0.12898247806793298,0.3039126478616924,0.12397447584320875,0.16924476797088264
Grok,0.03855727895646994,0.17639861784904595,0.4024864024864025,0.17120622568093385,0.20823620823620825
Claude,0.03209625713772668,0.14265399772443238,0.33004231311706633,0.12005649717514125,0.18758815232722142
