vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.2761394101876674,8.253521126760564,0.0002299902683370006,0.04,0.74
1,ICC2,0.2789968652037619,7.449275362318847,0.0004334986184338674,0.04,0.75
2,ICC2,0.08376963350785326,2.1881188118811847,0.0962564099969861,-0.03,0.5
