vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.09691629955947133,3.7966101694915273,0.014002416202614758,-0.0,0.48
1,ICC2,0.058536585365853704,2.0489510489510505,0.11503001215969971,-0.02,0.42
2,ICC2,0.031078610603290785,1.841584158415846,0.1503348747272328,-0.02,0.29
