model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.008296609894208967,0.07332459759383234,0.1590909090909091,0.047058823529411764,0.07366771159874608
GPT-4o,0.0008256359655561133,0.04054343702568193,0.11899515204936095,0.03970004411116013,0.08021154693697664
Gemini,0.0010679774236529002,0.046523922630922004,0.11453744493392072,0.03880070546737213,0.07488986784140969
Grok,0.0020372570989058768,0.060126671156727395,0.1455175400606323,0.0459471174685739,0.07968817669987006
Claude,0.006338078095755023,0.061216721538145995,0.14285714285714285,0.046636085626911315,0.07028265851795265
