vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.21344848858729193,4.045774647887328,0.01063827077974867,0.01,0.69
1,ICC2,0.2889492753623188,4.649885583524028,0.005606890941644404,0.04,0.76
2,ICC2,0.01844843897824026,1.3170731707317063,0.2968177223315876,-0.04,0.3
