model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03959606376672487,0.14643313954231166,0.3011472275334608,0.12535885167464114,0.15296367112810708
GPT-4o,0.01928734922260204,0.09730999195564959,0.2848167539267016,0.09958071278825995,0.16544502617801046
Gemini,0.0034912165800569735,0.06604866743916568,0.18303843807199513,0.06841783750763593,0.09884075655887736
Grok,0.025211645615335003,0.13092409491113435,0.327718223583461,0.11548288196218702,0.16539050535987748
Claude,0.029328264921302482,0.13488008670601823,0.2787243337702053,0.09881941407958023,0.13892529488859764
