model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.008852806478339094,0.11950527134660507,0.2568027210884353,0.08347529812606473,0.11054421768707483
GPT-4o,0.006726844404058796,0.08203481516889738,0.23733003708281827,0.08674101610904585,0.16069221260815822
Gemini,0.009423265395944059,0.0880673603970653,0.2306855277475517,0.08505997818974918,0.14145810663764963
Grok,0.009481954973708833,0.09727232022284077,0.2901785714285714,0.09395973154362416,0.14732142857142858
Claude,0.010687070812035683,0.10279520724321951,0.25613079019073565,0.09281164695177435,0.13442325158946414
