model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.032742639248815125,0.16301524555242308,0.2282608695652174,0.09074410163339383,0.0960144927536232
GPT-4o,0.05137194712094153,0.11601590122948335,0.22298065984072807,0.12314709236031929,0.11149032992036403
Gemini,0.05393057101845797,0.1424214790891424,0.27014755959137343,0.1296928327645051,0.10442678774120318
Grok,0.06849999108790601,0.17394513163808417,0.254841997961264,0.10214504596527067,0.09582059123343525
Claude,0.07532951771101921,0.17304652288366099,0.24117140396210165,0.11216566005176876,0.08613264427217915
