model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.026957532677821253,0.106761686832105,0.21080074487895717,0.08125232948192322,0.10428305400372438
GPT-4o,0.008804997180776736,0.0713543357542066,0.17295464179737177,0.056851930420025454,0.1119118270453582
Gemini,0.006628429100149925,0.07108407802963947,0.1567099567099567,0.04679376083188909,0.08484848484848485
Grok,0.014042276796169064,0.09380450356954452,0.229122954259337,0.0747585048299034,0.11582039446076373
Claude,0.027758000395142885,0.10540775137558168,0.21483942414174972,0.07609900258588843,0.10483573274270949
