vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.2088382038488953,4.277404921700223,0.008286726032668803,0.01,0.68
1,ICC2,0.09825870646766176,2.501901140684412,0.06477309398418328,-0.02,0.52
2,ICC2,0.1261398176291793,4.029197080291968,0.010832411417842486,-0.0,0.55
