model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.019631514375806913,0.10685793918027846,0.2480192903892525,0.09513960703205791,0.12056493282810886
GPT-4o,0.009329957311171817,0.07509475246439785,0.21446563512054695,0.07562117392870005,0.12090680100755669
Gemini,0.0010710917755504857,0.043184327087957365,0.12135728542914172,0.0407510986815821,0.0654690618762475
Grok,0.007319552949775592,0.08004811379765193,0.2259721203228173,0.07709251101321586,0.12325752017608219
Claude,0.018903397318803337,0.09424492427925031,0.2301109350237718,0.07421503330161751,0.112202852614897
