model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02687911055675257,0.11466332621227064,0.22263450834879406,0.08020794652803565,0.10760667903525045
GPT-4o,0.006620272291344706,0.06464542016557968,0.16953528399311532,0.053402239448751075,0.1110154905335628
Gemini,0.007532215054598711,0.06978902745126976,0.1577152600170503,0.04522184300341297,0.09292412617220801
Grok,0.014963423324933181,0.09448093264865527,0.22332918223329182,0.07478188616535107,0.1145703611457036
Claude,0.015172492274785341,0.08954836088749708,0.2081237911025145,0.07278358497870693,0.10676982591876209
