vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.31222707423580787,6.070921985815601,0.0014168841417205671,0.05,0.78
1,ICC2,0.16482300884955736,3.991967871485938,0.011282560178750725,0.0,0.62
2,ICC2,0.07196969696969685,2.727272727272722,0.049004403820554404,-0.01,0.43
