vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.2338709677419352,6.058139534883701,0.0014334539846389866,0.02,0.7
1,ICC2,0.1033138401559456,5.076923076923084,0.0036407637882360276,0.0,0.49
2,ICC2,0.1417165668662676,4.817204301075274,0.004724736108749782,0.0,0.57
