vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.1428571428571431,4.965517241379322,0.004068343085633783,0.0,0.58
1,ICC2,0.4219367588932808,9.243243243243246,0.00011080405190847907,0.1,0.84
2,ICC2,-0.006849315068493054,0.8603351955307282,0.5243925169604975,-0.04,0.18
