model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02569046948840901,0.11208375204214403,0.22533081285444234,0.08550889141127506,0.10207939508506617
GPT-4o,0.0070214073628320165,0.06634878646503224,0.1703038083012409,0.053961456102783724,0.11125374411638853
Gemini,0.008379962929015751,0.07391729034252346,0.1555367709213863,0.045685279187817264,0.09129332206255283
Grok,0.014884086625393806,0.09336297218971461,0.21214574898785424,0.06888168557536466,0.10931174089068825
Claude,0.01802536691908343,0.09143032949778386,0.20476545048399103,0.06333830104321907,0.10498883097542816
