vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.301786896095301,4.838383838383837,0.004624315632530139,0.04,0.77
1,ICC2,-0.012014787430683951,0.8963317384370013,0.5024258252191931,-0.09,0.35
2,ICC2,0.013636363636363634,1.1879699248120301,0.35011565688278506,-0.05,0.32
