vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.24404761904761912,4.546712802768167,0.006239291541603431,0.02,0.72
1,ICC2,0.22782874617737023,3.6702508960573508,0.016135445210368377,0.01,0.71
2,ICC2,0.021621621621621775,1.7936507936508013,0.1599747373105605,-0.01,0.22
