vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.17890520694259035,2.303501945525294,0.08312836016904214,-0.05,0.69
1,ICC2,0.12235563178959412,1.8842975206611579,0.14224580203677192,-0.07,0.63
2,ICC2,0.5525525525525524,10.090909090909083,6.16235073672547e-05,0.21,0.9
