model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.04001089481075469,0.14814801127093635,0.3107531975367125,0.12233285917496445,0.15632401705352916
GPT-4o,0.02166062905688578,0.10460332656997548,0.2714794102694459,0.0936386768447837,0.16370106761565836
Gemini,0.005685694961811086,0.07508679155256266,0.17595307917888564,0.062243100411039344,0.10087976539589444
Grok,0.0258719908465844,0.12592632284466074,0.29868819374369326,0.10404040404040404,0.16044399596367306
Claude,0.0317177550361362,0.12376768918334997,0.29084041548630785,0.09829867674858224,0.15391879131255903
