model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.009190036229851964,0.07026487539528055,0.16111541440743612,0.050387596899224806,0.07126258714175057
GPT-4o,0.0006865218072990246,0.03901855058234626,0.1153504880212955,0.03996447602131439,0.07985803016858918
Gemini,0.0013821870119897308,0.04827828637452564,0.11204234671371854,0.03443708609271523,0.0670489633877371
Grok,0.002963861931861915,0.06550077811050516,0.15548003398470686,0.04761904761904762,0.07816482582837724
Claude,0.008694795518058891,0.06738880890052355,0.14523449319213314,0.046934140802422405,0.07034795763993949
