model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.012208251263248895,0.07973255362298881,0.16597195907540735,0.05460750853242321,0.06972338006820766
GPT-4o,0.0003983599789583521,0.03776639638847233,0.11594202898550725,0.0398912058023572,0.08242753623188406
Gemini,0.0008482476316658446,0.045463381336081,0.1118508655126498,0.0390937361172812,0.07545494895694631
Grok,0.0025333623486668987,0.06603408491109057,0.16227880880448856,0.04924406047516198,0.07854984894259817
Claude,0.010515408522417172,0.06911859215065941,0.14074341392998915,0.04550379198266522,0.06784554312522556
