vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.47513812154696117,14.72340425531913,4.064279468659349e-06,0.12,0.87
1,ICC2,0.14119359534206716,4.646616541353394,0.005625822046789703,0.0,0.57
2,ICC2,0.18421052631578919,13.209302325581227,9.146491634263502e-06,0.02,0.63
