model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.015582857440235917,0.0892160118321224,0.21976284584980235,0.06724683544303797,0.07984189723320158
GPT-4o,0.0007381252670785614,0.049777452026880276,0.16620498614958445,0.04343807763401109,0.07663896583564174
Gemini,0.0036320599402400924,0.06533361017340004,0.18771626297577854,0.04935064935064936,0.07439446366782006
Grok,0.00631407307537896,0.07944551711092143,0.20819112627986347,0.06490179333902647,0.08447098976109214
Claude,0.015838987447129672,0.08991459586918021,0.24403183023872682,0.06825938566552901,0.08336491095111785
