vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.09038238702201641,1.8351177730192743,0.1515999094372375,-0.05,0.56
1,ICC2,0.2788844621513943,3.6276276276276263,0.016932261999732388,0.02,0.76
2,ICC2,0.32881355932203393,3.939393939393939,0.011953156626738973,0.04,0.8
