model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.011639833233981352,0.08778042458709141,0.22862725940400588,0.06748166259168704,0.08793356130923304
GPT-4o,0.0011861303543377534,0.04936237817623509,0.18577981651376146,0.05855338691159586,0.10321100917431192
Gemini,0.0021553743409821005,0.058868395675121914,0.18573046432616083,0.051020408163265314,0.08833522083805209
Grok,0.0026353568104111906,0.06998301952552832,0.2134387351778656,0.06557377049180328,0.10276679841897234
Claude,0.00748299914962155,0.0736545635584351,0.23280943025540277,0.0648967551622419,0.09430255402750493
