vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.08215661103979467,4.265306122448986,0.0083944495456159,-0.0,0.43
1,ICC2,0.2499999999999999,7.761006289308158,0.00033751137605634007,0.03,0.72
2,ICC2,0.16246851385390426,2.984615384615384,0.035857137241653965,-0.01,0.64
