model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.015709800019654406,0.09590062101926515,0.24596358639642732,0.09075283602612583,0.1188594984541395
GPT-4o,0.008323898509493175,0.06894146447747561,0.20071428571428573,0.07147962830593281,0.12142857142857144
Gemini,0.008014746984624439,0.0789270844070156,0.19607843137254902,0.07049418604651163,0.11546840958605663
Grok,0.009125699276130165,0.08874178019818807,0.24834680382072008,0.09191176470588235,0.1322556943423953
Claude,0.013397743892675085,0.08510267951443679,0.24762550881953865,0.08961303462321792,0.12008141112618725
