vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.3850987432675046,7.3649851632047545,0.000464336383443447,0.09,0.82
1,ICC2,0.1920152091254753,9.859649122807022,7.208248938254442e-05,0.02,0.64
2,ICC2,0.16666666666666677,3.732793522267207,0.015038774945713427,-0.0,0.63
