model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.018232394294902088,0.08635115659053433,0.185511690302798,0.06751054852320676,0.08355691835952472
GPT-4o,0.0021261924817507884,0.0473812421914964,0.12415654520917678,0.042323277802791534,0.07467386414754837
Gemini,0.0038939100457689754,0.05840235245450029,0.14098073555166377,0.04907975460122699,0.0788091068301226
Grok,0.004861881284987351,0.06548653228925554,0.16441931274467161,0.05572485851110144,0.08351457155284905
Claude,0.011348323603995637,0.06886813081989406,0.15360744763382467,0.044254658385093175,0.06749418153607446
