vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.05839416058394174,2.298701298701304,0.08363526051412548,-0.02,0.4
1,ICC2,0.07284768211920548,1.6626506024096401,0.18964945802857297,-0.06,0.53
2,ICC2,0.0466926070038912,2.800000000000009,0.044833209921998254,-0.01,0.32
