model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.019074435610566685,0.10130571876472826,0.24285233770602085,0.0854930999663413,0.1183989236461487
GPT-4o,0.00875026889018236,0.07366944819092877,0.2088469905728789,0.07619738751814223,0.12472806381435823
Gemini,0.0006288889422090958,0.04308632719217826,0.1264274061990212,0.04734693877551021,0.07667210440456769
Grok,0.011698623700171025,0.09696801752376308,0.2512708787218591,0.0872093023255814,0.13144517066085692
Claude,0.015511121014496957,0.0884928777567018,0.24706277274253105,0.08666442727578098,0.1221886539107083
