vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.20068027210884376,6.08620689655174,0.0013973447998861413,0.02,0.66
1,ICC2,0.246031746031746,6.000000000000009,0.001511541074182381,0.03,0.72
2,ICC2,0.0517241379310343,1.7377049180327833,0.17202572189700774,-0.04,0.42
