model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02238495270918802,0.1006526558974578,0.22107765451664024,0.08247422680412371,0.1109350237717908
GPT-4o,0.0031563173177425277,0.06493903307951934,0.19690063810391975,0.07025547445255474,0.1203281677301732
Gemini,0.004143876895254658,0.061762550272139484,0.1494149414941494,0.051351351351351354,0.09090909090909093
Grok,0.013222551254399655,0.08915032916537578,0.23129251700680273,0.09106382978723405,0.11649659863945579
Claude,0.013755638545846167,0.08073780317066909,0.22151139544182324,0.08323329331732693,0.11195521791283486
