vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.13284132841328394,4.749999999999982,0.005059435068781781,0.0,0.56
1,ICC2,0.15077989601386488,15.03225806451607,3.4711106898871122e-06,0.01,0.57
2,ICC2,0.32211101000909914,7.18881118881119,0.0005368486391917328,0.05,0.78
