model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.012114772401694293,0.11195177419029763,0.33924511141427927,0.1183431952662722,0.15552523874488403
GPT-4o,0.010696774244285289,0.09357548812314968,0.3336585365853659,0.1328125,0.16780487804878047
Gemini,0.0004846186403484511,0.057673813886958226,0.18666666666666668,0.0673244341265235,0.1008695652173913
Grok,0.011493543781774326,0.10642101311158175,0.3525954946131244,0.13333333333333333,0.16062683643486778
Claude,0.013783850971379977,0.10056417537746519,0.3057553956834533,0.11791179117911792,0.15377697841726617
